Time,Position,Velocity
1705983428.353837,"x: -1.18
y: 4.206
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983428.465533,"x: -1.18
y: 4.206
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983428.561554,"x: -1.18
y: 4.206
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983428.6572835,"x: -1.18
y: 4.206
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983428.753319,"x: -1.18
y: 4.206
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983428.8650358,"x: -1.18
y: 4.206
z: 0.0","x: 0.001
y: 0.0
z: 0.0"
1705983428.9609013,"x: -1.18
y: 4.206
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983429.0568595,"x: -1.18
y: 4.206
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983429.1529078,"x: -1.18
y: 4.206
z: 0.0","x: 0.001
y: 0.0
z: 0.0"
1705983429.2646081,"x: -1.18
y: 4.206
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983429.3604681,"x: -1.18
y: 4.206
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983429.4561274,"x: -1.18
y: 4.206
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983429.5522242,"x: -1.18
y: 4.206
z: 0.0","x: -0.002
y: 0.0
z: 0.0"
1705983429.664011,"x: -1.18
y: 4.206
z: 0.0","x: -0.001
y: 0.0
z: 0.0"
1705983429.760031,"x: -1.18
y: 4.206
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983429.8558443,"x: -1.18
y: 4.206
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983429.951775,"x: -1.18
y: 4.206
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983430.0635502,"x: -1.18
y: 4.206
z: 0.0","x: 0.001
y: 0.0
z: 0.0"
1705983430.1594706,"x: -1.18
y: 4.206
z: 0.0","x: -0.002
y: 0.0
z: 0.0"
1705983430.25526,"x: -1.18
y: 4.206
z: 0.0","x: -0.003
y: 0.0
z: 0.0"
1705983430.3671153,"x: -1.179
y: 4.206
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983430.4631984,"x: -1.18
y: 4.206
z: 0.0","x: 0.0045
y: 0.0
z: 0.0"
1705983430.5590656,"x: -1.18
y: 4.206
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983430.6549277,"x: -1.18
y: 4.206
z: 0.0","x: 0.0085
y: 0.0
z: 0.0"
1705983430.766858,"x: -1.182
y: 4.205
z: 0.0","x: 0.013
y: 0.0
z: 0.0"
1705983430.8625982,"x: -1.183
y: 4.204
z: 0.0","x: 0.011
y: 0.0
z: 0.0"
1705983430.958533,"x: -1.184
y: 4.204
z: 0.0","x: 0.011
y: 0.0
z: 0.0"
1705983431.0543542,"x: -1.185
y: 4.203
z: 0.0","x: 0.0115
y: 0.0
z: 0.0"
1705983431.1664484,"x: -1.185
y: 4.203
z: 0.0","x: 0.006
y: 0.0
z: 0.0"
1705983431.2623134,"x: -1.186
y: 4.202
z: 0.0","x: 0.013
y: 0.0
z: 0.0"
1705983431.3581154,"x: -1.188
y: 4.201
z: 0.0","x: 0.0175
y: 0.0
z: 0.0"
1705983431.454074,"x: -1.189
y: 4.201
z: 0.0","x: 0.0095
y: 0.0
z: 0.0"
1705983431.5657923,"x: -1.189
y: 4.2
z: 0.0","x: 0.0105
y: 0.0
z: 0.0"
1705983431.6618545,"x: -1.191
y: 4.2
z: 0.0","x: 0.016
y: 0.0
z: 0.0"
1705983431.757848,"x: -1.192
y: 4.2
z: 0.0","x: 0.007
y: 0.0
z: 0.0"
1705983431.853503,"x: -1.191
y: 4.2
z: 0.0","x: -0.006
y: 0.0
z: 0.0"
1705983431.965384,"x: -1.191
y: 4.2
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983432.0614564,"x: -1.191
y: 4.2
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983432.1572335,"x: -1.191
y: 4.2
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983432.2530951,"x: -1.191
y: 4.2
z: 0.0","x: 0.0
y: 0.0
z: 0.0"
1705983432.3649619,"x: -1.191
y: 4.2
z: 0.0","x: -0.0035
y: 0.0
z: 0.0"
1705983432.4608393,"x: -1.191
y: 4.2
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983432.5567007,"x: -1.191
y: 4.2
z: 0.0","x: 0.0015
y: 0.0
z: 0.0"
1705983432.668672,"x: -1.191
y: 4.2
z: 0.0","x: -0.002
y: 0.0
z: 0.0"
1705983432.7646136,"x: -1.191
y: 4.2
z: 0.0","x: -0.0015
y: 0.0
z: 0.0"
1705983432.8605971,"x: -1.191
y: 4.2
z: 0.0","x: -0.0005
y: 0.0
z: 0.0"
1705983432.9564884,"x: -1.193
y: 4.198
z: 0.0","x: 0.0365
y: 0.0
z: 0.0"
1705983433.0683413,"x: -1.2
y: 4.188
z: 0.0","x: 0.1335
y: 0.0
z: 0.0"
1705983433.1642356,"x: -1.209
y: 4.171
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983433.2600927,"x: -1.216
y: 4.152
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983433.3559208,"x: -1.221
y: 4.134
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983433.467642,"x: -1.223
y: 4.115
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983433.5636017,"x: -1.223
y: 4.095
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983433.659758,"x: -1.22
y: 4.075
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983433.755519,"x: -1.216
y: 4.057
z: 0.0","x: 0.1825
y: 0.0
z: 0.0"
1705983433.8673556,"x: -1.209
y: 4.039
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983433.9631553,"x: -1.2
y: 4.022
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983434.059027,"x: -1.189
y: 4.005
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983434.1549187,"x: -1.176
y: 3.99
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983434.2666397,"x: -1.162
y: 3.977
z: 0.0","x: 0.197
y: 0.0
z: 0.0"
1705983434.3625143,"x: -1.147
y: 3.964
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983434.4586358,"x: -1.131
y: 3.954
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983434.5546923,"x: -1.115
y: 3.944
z: 0.0","x: 0.1855
y: 0.0
z: 0.0"
1705983434.6665,"x: -1.098
y: 3.934
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983434.7622569,"x: -1.081
y: 3.925
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983434.8582928,"x: -1.064
y: 3.916
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983434.9539812,"x: -1.048
y: 3.908
z: 0.0","x: 0.174
y: 0.0
z: 0.0"
1705983435.0658681,"x: -1.033
y: 3.9
z: 0.0","x: 0.1685
y: 0.0
z: 0.0"
1705983435.1618936,"x: -1.018
y: 3.89
z: 0.0","x: 0.183
y: 0.0
z: 0.0"
1705983435.257798,"x: -1.002
y: 3.878
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983435.3696022,"x: -0.987
y: 3.865
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983435.4655354,"x: -0.973
y: 3.851
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983435.5614614,"x: -0.962
y: 3.836
z: 0.0","x: 0.1805
y: 0.0
z: 0.0"
1705983435.65715,"x: -0.953
y: 3.819
z: 0.0","x: 0.197
y: 0.0
z: 0.0"
1705983435.76919,"x: -0.946
y: 3.801
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983435.8650491,"x: -0.942
y: 3.782
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983435.960981,"x: -0.94
y: 3.763
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983436.0568757,"x: -0.94
y: 3.743
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983436.1686487,"x: -0.942
y: 3.723
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983436.264528,"x: -0.945
y: 3.705
z: 0.0","x: 0.186
y: 0.0
z: 0.0"
1705983436.3605518,"x: -0.949
y: 3.687
z: 0.0","x: 0.183
y: 0.0
z: 0.0"
1705983436.456265,"x: -0.954
y: 3.668
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983436.5682924,"x: -0.96
y: 3.649
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983436.6641474,"x: -0.966
y: 3.63
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983436.760119,"x: -0.971
y: 3.613
z: 0.0","x: 0.18
y: 0.0
z: 0.0"
1705983436.8560793,"x: -0.976
y: 3.594
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983436.9678872,"x: -0.98
y: 3.574
z: 0.0","x: 0.204
y: 0.0
z: 0.0"
1705983437.0638387,"x: -0.983
y: 3.555
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983437.159821,"x: -0.985
y: 3.537
z: 0.0","x: 0.1785
y: 0.0
z: 0.0"
1705983437.25557,"x: -0.987
y: 3.518
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983437.3672993,"x: -0.989
y: 3.497
z: 0.0","x: 0.2055
y: 0.0
z: 0.0"
1705983437.463129,"x: -0.991
y: 3.478
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983437.5592241,"x: -0.993
y: 3.459
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983437.655008,"x: -0.996
y: 3.44
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983437.766696,"x: -0.999
y: 3.419
z: 0.0","x: 0.204
y: 0.0
z: 0.0"
1705983437.8625984,"x: -1.002
y: 3.4
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983437.958585,"x: -1.004
y: 3.381
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983438.070442,"x: -1.005
y: 3.362
z: 0.0","x: 0.1865
y: 0.0
z: 0.0"
1705983438.1663656,"x: -1.006
y: 3.343
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983438.262251,"x: -1.007
y: 3.323
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983438.3579874,"x: -1.007
y: 3.305
z: 0.0","x: 0.1875
y: 0.0
z: 0.0"
1705983438.4700859,"x: -1.007
y: 3.286
z: 0.0","x: 0.1845
y: 0.0
z: 0.0"
1705983438.5658288,"x: -1.007
y: 3.267
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983438.662014,"x: -1.007
y: 3.247
z: 0.0","x: 0.205
y: 0.0
z: 0.0"
1705983438.7579787,"x: -1.008
y: 3.227
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983438.8694258,"x: -1.008
y: 3.209
z: 0.0","x: 0.1825
y: 0.0
z: 0.0"
1705983438.965476,"x: -1.007
y: 3.19
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983439.061513,"x: -1.006
y: 3.169
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983439.157272,"x: -1.004
y: 3.149
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983439.2690403,"x: -1.003
y: 3.13
z: 0.0","x: 0.185
y: 0.0
z: 0.0"
1705983439.3649733,"x: -1.002
y: 3.111
z: 0.0","x: 0.187
y: 0.0
z: 0.0"
1705983439.4606907,"x: -1.002
y: 3.092
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983439.556597,"x: -1.002
y: 3.072
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983439.6684966,"x: -1.003
y: 3.052
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983439.764415,"x: -1.005
y: 3.032
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983439.860509,"x: -1.006
y: 3.013
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983439.9562075,"x: -1.006
y: 2.993
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983440.068061,"x: -1.006
y: 2.974
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983440.1638212,"x: -1.006
y: 2.955
z: 0.0","x: 0.184
y: 0.0
z: 0.0"
1705983440.2599285,"x: -1.005
y: 2.937
z: 0.0","x: 0.184
y: 0.0
z: 0.0"
1705983440.371608,"x: -1.004
y: 2.917
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983440.4675393,"x: -1.004
y: 2.898
z: 0.0","x: 0.189
y: 0.0
z: 0.0"
1705983440.5635238,"x: -1.004
y: 2.879
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983440.6594489,"x: -1.005
y: 2.86
z: 0.0","x: 0.1895
y: 0.0
z: 0.0"
1705983440.7712228,"x: -1.006
y: 2.841
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983440.8671684,"x: -1.007
y: 2.822
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983440.963115,"x: -1.008
y: 2.802
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983441.0589995,"x: -1.008
y: 2.783
z: 0.0","x: 0.188
y: 0.0
z: 0.0"
1705983441.1709127,"x: -1.007
y: 2.764
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983441.2667606,"x: -1.005
y: 2.744
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983441.3625653,"x: -1.003
y: 2.725
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983441.458641,"x: -1.0
y: 2.706
z: 0.0","x: 0.1835
y: 0.0
z: 0.0"
1705983441.5703871,"x: -0.996
y: 2.687
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983441.66623,"x: -0.991
y: 2.668
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983441.7621105,"x: -0.986
y: 2.648
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983441.858037,"x: -0.981
y: 2.63
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983441.969648,"x: -0.976
y: 2.611
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983442.065761,"x: -0.97
y: 2.592
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983442.1615663,"x: -0.964
y: 2.573
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983442.257413,"x: -0.96
y: 2.554
z: 0.0","x: 0.1895
y: 0.0
z: 0.0"
1705983442.3694313,"x: -0.956
y: 2.535
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983442.4649658,"x: -0.952
y: 2.515
z: 0.0","x: 0.2035
y: 0.0
z: 0.0"
1705983442.561028,"x: -0.948
y: 2.496
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983442.6571758,"x: -0.945
y: 2.477
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983442.7687335,"x: -0.941
y: 2.458
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983442.8646448,"x: -0.936
y: 2.439
z: 0.0","x: 0.189
y: 0.0
z: 0.0"
1705983442.960859,"x: -0.93
y: 2.42
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983443.0725684,"x: -0.923
y: 2.402
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983443.1684575,"x: -0.915
y: 2.384
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983443.264345,"x: -0.907
y: 2.366
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983443.3602653,"x: -0.898
y: 2.349
z: 0.0","x: 0.1905
y: 0.0
z: 0.0"
1705983443.472105,"x: -0.889
y: 2.332
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983443.567894,"x: -0.879
y: 2.314
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983443.66375,"x: -0.87
y: 2.297
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983443.75987,"x: -0.86
y: 2.28
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983443.871534,"x: -0.852
y: 2.263
z: 0.0","x: 0.1815
y: 0.0
z: 0.0"
1705983443.9675379,"x: -0.844
y: 2.246
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983444.0635319,"x: -0.836
y: 2.227
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983444.159469,"x: -0.829
y: 2.208
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983444.2710545,"x: -0.822
y: 2.19
z: 0.0","x: 0.195
y: 0.0
z: 0.0"
1705983444.3669615,"x: -0.815
y: 2.171
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983444.4635594,"x: -0.807
y: 2.153
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983444.5589054,"x: -0.799
y: 2.135
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983444.670629,"x: -0.79
y: 2.117
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983444.7665036,"x: -0.781
y: 2.099
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983444.862506,"x: -0.771
y: 2.081
z: 0.0","x: 0.204
y: 0.0
z: 0.0"
1705983444.9587574,"x: -0.762
y: 2.064
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983445.070196,"x: -0.754
y: 2.046
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983445.1661713,"x: -0.747
y: 2.028
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983445.2618499,"x: -0.74
y: 2.009
z: 0.0","x: 0.197
y: 0.0
z: 0.0"
1705983445.3738387,"x: -0.734
y: 1.99
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983445.4694772,"x: -0.729
y: 1.971
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983445.5656707,"x: -0.723
y: 1.952
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983445.6614664,"x: -0.718
y: 1.933
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983445.7732913,"x: -0.713
y: 1.914
z: 0.0","x: 0.189
y: 0.0
z: 0.0"
1705983445.869402,"x: -0.707
y: 1.896
z: 0.0","x: 0.187
y: 0.0
z: 0.0"
1705983445.9650137,"x: -0.701
y: 1.878
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983446.0609813,"x: -0.694
y: 1.858
z: 0.0","x: 0.203
y: 0.0
z: 0.0"
1705983446.1727564,"x: -0.687
y: 1.84
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983446.2687876,"x: -0.678
y: 1.822
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983446.3646078,"x: -0.669
y: 1.805
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983446.460587,"x: -0.659
y: 1.788
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983446.5725653,"x: -0.649
y: 1.772
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983446.6684084,"x: -0.638
y: 1.756
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983446.764245,"x: -0.626
y: 1.741
z: 0.0","x: 0.1895
y: 0.0
z: 0.0"
1705983446.8600693,"x: -0.616
y: 1.725
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983446.9720485,"x: -0.605
y: 1.708
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983447.0679467,"x: -0.594
y: 1.691
z: 0.0","x: 0.2055
y: 0.0
z: 0.0"
1705983447.1637774,"x: -0.585
y: 1.673
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983447.2596936,"x: -0.577
y: 1.655
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983447.3714838,"x: -0.57
y: 1.637
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983447.4672952,"x: -0.563
y: 1.617
z: 0.0","x: 0.203
y: 0.0
z: 0.0"
1705983447.5633626,"x: -0.558
y: 1.599
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983447.65916,"x: -0.553
y: 1.58
z: 0.0","x: 0.1965
y: 0.0
z: 0.0"
1705983447.7710707,"x: -0.548
y: 1.56
z: 0.0","x: 0.204
y: 0.0
z: 0.0"
1705983447.866824,"x: -0.543
y: 1.54
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983447.9628592,"x: -0.538
y: 1.522
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983448.0746257,"x: -0.533
y: 1.503
z: 0.0","x: 0.197
y: 0.0
z: 0.0"
1705983448.170591,"x: -0.526
y: 1.485
z: 0.0","x: 0.1925
y: 0.0
z: 0.0"
1705983448.2667553,"x: -0.519
y: 1.467
z: 0.0","x: 0.1885
y: 0.0
z: 0.0"
1705983448.3625016,"x: -0.511
y: 1.45
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983448.4742868,"x: -0.501
y: 1.432
z: 0.0","x: 0.205
y: 0.0
z: 0.0"
1705983448.570052,"x: -0.492
y: 1.415
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983448.6659968,"x: -0.482
y: 1.397
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983448.7617867,"x: -0.472
y: 1.38
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983448.87377,"x: -0.463
y: 1.363
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983448.9693637,"x: -0.455
y: 1.344
z: 0.0","x: 0.2025
y: 0.0
z: 0.0"
1705983449.0655146,"x: -0.447
y: 1.326
z: 0.0","x: 0.203
y: 0.0
z: 0.0"
1705983449.1614423,"x: -0.441
y: 1.307
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983449.2732687,"x: -0.435
y: 1.288
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983449.3691838,"x: -0.429
y: 1.269
z: 0.0","x: 0.2025
y: 0.0
z: 0.0"
1705983449.4650762,"x: -0.424
y: 1.25
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983449.5610902,"x: -0.419
y: 1.231
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983449.6727593,"x: -0.413
y: 1.213
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983449.768783,"x: -0.406
y: 1.195
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983449.8646073,"x: -0.398
y: 1.177
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983449.960666,"x: -0.388
y: 1.159
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983450.072305,"x: -0.377
y: 1.143
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983450.1681325,"x: -0.365
y: 1.127
z: 0.0","x: 0.1975
y: 0.0
z: 0.0"
1705983450.26427,"x: -0.352
y: 1.112
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983450.375969,"x: -0.338
y: 1.098
z: 0.0","x: 0.19
y: 0.0
z: 0.0"
1705983450.4718287,"x: -0.324
y: 1.085
z: 0.0","x: 0.196
y: 0.0
z: 0.0"
1705983450.5677032,"x: -0.31
y: 1.072
z: 0.0","x: 0.193
y: 0.0
z: 0.0"
1705983450.6636767,"x: -0.295
y: 1.059
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983450.7754922,"x: -0.281
y: 1.045
z: 0.0","x: 0.1995
y: 0.0
z: 0.0"
1705983450.8715909,"x: -0.267
y: 1.03
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983450.9671986,"x: -0.254
y: 1.016
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983451.063203,"x: -0.242
y: 1.0
z: 0.0","x: 0.194
y: 0.0
z: 0.0"
1705983451.1748629,"x: -0.232
y: 0.985
z: 0.0","x: 0.1845
y: 0.0
z: 0.0"
1705983451.270879,"x: -0.222
y: 0.968
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983451.3669584,"x: -0.213
y: 0.95
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983451.4626844,"x: -0.204
y: 0.933
z: 0.0","x: 0.188
y: 0.0
z: 0.0"
1705983451.574619,"x: -0.195
y: 0.915
z: 0.0","x: 0.2
y: 0.0
z: 0.0"
1705983451.67025,"x: -0.185
y: 0.898
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983451.766501,"x: -0.176
y: 0.882
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983451.8621898,"x: -0.165
y: 0.865
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983451.9740646,"x: -0.152
y: 0.849
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983452.069994,"x: -0.139
y: 0.835
z: 0.0","x: 0.202
y: 0.0
z: 0.0"
1705983452.1657286,"x: -0.124
y: 0.822
z: 0.0","x: 0.1985
y: 0.0
z: 0.0"
1705983452.261937,"x: -0.108
y: 0.81
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983452.3737621,"x: -0.091
y: 0.8
z: 0.0","x: 0.199
y: 0.0
z: 0.0"
1705983452.4697661,"x: -0.073
y: 0.79
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983452.5654473,"x: -0.055
y: 0.783
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983452.661624,"x: -0.038
y: 0.776
z: 0.0","x: 0.1845
y: 0.0
z: 0.0"
1705983452.773155,"x: -0.019
y: 0.771
z: 0.0","x: 0.192
y: 0.0
z: 0.0"
1705983452.869049,"x: 0.0
y: 0.766
z: 0.0","x: 0.198
y: 0.0
z: 0.0"
1705983452.9651713,"x: 0.019
y: 0.762
z: 0.0","x: 0.187
y: 0.0
z: 0.0"
1705983453.0769868,"x: 0.037
y: 0.758
z: 0.0","x: 0.1795
y: 0.0
z: 0.0"
1705983453.1729279,"x: 0.056
y: 0.755
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983453.2689216,"x: 0.076
y: 0.753
z: 0.0","x: 0.2015
y: 0.0
z: 0.0"
1705983453.3646028,"x: 0.095
y: 0.752
z: 0.0","x: 0.1955
y: 0.0
z: 0.0"
1705983453.4763637,"x: 0.114
y: 0.752
z: 0.0","x: 0.186
y: 0.0
z: 0.0"
1705983453.5722435,"x: 0.133
y: 0.753
z: 0.0","x: 0.1935
y: 0.0
z: 0.0"
1705983453.668121,"x: 0.153
y: 0.754
z: 0.0","x: 0.206
y: 0.0
z: 0.0"
1705983453.7640736,"x: 0.173
y: 0.756
z: 0.0","x: 0.2005
y: 0.0
z: 0.0"
1705983453.8757844,"x: 0.192
y: 0.758
z: 0.0","x: 0.1865
y: 0.0
z: 0.0"
1705983453.9718158,"x: 0.211
y: 0.76
z: 0.0","x: 0.1945
y: 0.0
z: 0.0"
1705983454.0677814,"x: 0.231
y: 0.762
z: 0.0","x: 0.201
y: 0.0
z: 0.0"
1705983454.163546,"x: 0.251
y: 0.762
z: 0.0","x: 0.191
y: 0.0
z: 0.0"
1705983454.2755444,"x: 0.269
y: 0.762
z: 0.0","x: 0.1875
y: 0.0
z: 0.0"
1705983454.3714395,"x: 0.288
y: 0.761
z: 0.0","x: 0.1915
y: 0.0
z: 0.0"
1705983454.4674928,"x: 0.309
y: 0.76
z: 0.0","x: 0.203
y: 0.0
z: 0.0"
1705983454.5631106,"x: 0.329
y: 0.758
z: 0.0","x: 0.2025
y: 0.0
z: 0.0"
